trait_abbr	trait_code	index	trait	category	num_cases	num_cases_prev	num_controls	num_gw_significant	num_gw_significant_prev	lambda	url
I9_LBBB	FinnGen_I9_LBBB_615	615	Left bundle-branch block	IX Diseases of the circulatory system (I9_)	2419	2130.0	342690	4	4.0	1.0373	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_LBBB.FINEMAP.snp.bgz
I9_LYMPHADE	FinnGen_I9_LYMPHADE_616	616	Nonspecific lymphadenitis	IX Diseases of the circulatory system (I9_)	2227	2009.0	392860	3	1.0	1.0259	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_LYMPHADE.FINEMAP.snp.bgz
I9_MI_STRICT	FinnGen_I9_MI_STRICT_617	617	Myocardial infarction, strict	IX Diseases of the circulatory system (I9_)	28546	26060.0	378019	63	56.0	1.1577	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_MI_STRICT.FINEMAP.snp.bgz
I9_NONISCHCARDMYOP	FinnGen_I9_NONISCHCARDMYOP_618	618	Non-ischemic cardiomyopathy	IX Diseases of the circulatory system (I9_)	12164	10839.0	365977	1	2.0	1.0456	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_NONISCHCARDMYOP.FINEMAP.snp.bgz
I9_NONISCHCARDMYOP_STRICT	FinnGen_I9_NONISCHCARDMYOP_STRICT_619	619	Nonischemic cardiomyopathy	IX Diseases of the circulatory system (I9_)	1911	1754.0	375549	10	10.0	1.037	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_NONISCHCARDMYOP_STRICT.FINEMAP.snp.bgz
I9_NONRHEVALV	FinnGen_I9_NONRHEVALV_620	620	Non-rheumatic valve diseases	IX Diseases of the circulatory system (I9_)	25200	22653.0	342690	15	10.0	1.0905	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_NONRHEVALV.FINEMAP.snp.bgz
I9_OTHANEUR	FinnGen_I9_OTHANEUR_621	621	Other aneurysm	IX Diseases of the circulatory system (I9_)	1800	1649.0	420324	1	0.0	1.0177	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_OTHANEUR.FINEMAP.snp.bgz
I9_OTHARR	FinnGen_I9_OTHARR_622	622	Other arrhythmias	IX Diseases of the circulatory system (I9_)	34881	30845.0	342690	33	27.0	1.1015	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_OTHARR.FINEMAP.snp.bgz
I9_PAROXTAC	FinnGen_I9_PAROXTAC_623	623	Paroxysmal tachycardia	IX Diseases of the circulatory system (I9_)	11595	10501.0	231952	17	16.0	1.0566	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_PAROXTAC.FINEMAP.snp.bgz
I9_PHLETHROM	FinnGen_I9_PHLETHROM_624	624	Phlebitis and thrombophlebitis (not including DVT)	IX Diseases of the circulatory system (I9_)	8602	7683.0	392860	25	19.0	1.0638	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_PHLETHROM.FINEMAP.snp.bgz
I9_PHLETHROMBDVTLOW	FinnGen_I9_PHLETHROMBDVTLOW_625	625	DVT of lower extremities	IX Diseases of the circulatory system (I9_)	7216	6501.0	392860	48	39.0	1.0622	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_PHLETHROMBDVTLOW.FINEMAP.snp.bgz
I9_POSTAMI	FinnGen_I9_POSTAMI_626	626	Status post-ami	IX Diseases of the circulatory system (I9_)	3499	3221.0	378019	5	7.0	1.077	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_POSTAMI.FINEMAP.snp.bgz
I9_PROGVASC	FinnGen_I9_PROGVASC_627	627	Progressive vascular leukoencephalopathy	IX Diseases of the circulatory system (I9_)	930	772.0	412105	1	0.0	0.99376	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_PROGVASC.FINEMAP.snp.bgz
I9_PULMEMB	FinnGen_I9_PULMEMB_628	628	Pulmonary embolism	IX Diseases of the circulatory system (I9_)	11269	10046.0	441336	26	19.0	1.0609	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_PULMEMB.FINEMAP.snp.bgz
I9_PVT	FinnGen_I9_PVT_629	629	Portal vein thrombosis	IX Diseases of the circulatory system (I9_)	440	394.0	392860	1	1.0	0.8658	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_PVT.FINEMAP.snp.bgz
I9_RBBB	FinnGen_I9_RBBB_630	630	Right bundle-branch block	IX Diseases of the circulatory system (I9_)	1186	1046.0	342690	1	1.0	0.99612	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_RBBB.FINEMAP.snp.bgz
I9_REVASC	FinnGen_I9_REVASC_631	631	Coronary revascularization (ANGIO or CABG)	IX Diseases of the circulatory system (I9_)	26345	24661.0	378019	142	119.0	1.1885	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_REVASC.FINEMAP.snp.bgz
I9_SAH	FinnGen_I9_SAH_632	632	Subarachnoid haemorrhage	IX Diseases of the circulatory system (I9_)	3814	3532.0	408928	5	5.0	1.0486	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_SAH.FINEMAP.snp.bgz
I9_SAHANEUR	FinnGen_I9_SAHANEUR_633	633	Aneurysms, operations, SAH	IX Diseases of the circulatory system (I9_)	6236	5754.0	412105	11	10.0	1.0751	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_SAHANEUR.FINEMAP.snp.bgz
I9_SEQULAE	FinnGen_I9_SEQULAE_634	634	Sequelae of cerebrovascular disease	IX Diseases of the circulatory system (I9_)	14063	12603.0	412105	6	4.0	1.0397	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_SEQULAE.FINEMAP.snp.bgz
I9_STR	FinnGen_I9_STR_635	635	Stroke, excluding SAH	IX Diseases of the circulatory system (I9_)	30521	27497.0	408788	6	5.0	1.0721	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_STR.FINEMAP.snp.bgz
I9_STR_EMBOLIC	FinnGen_I9_STR_EMBOLIC_636	636	Embolic stroke	IX Diseases of the circulatory system (I9_)	1639	1485.0	412105	1	2.0	1.0158	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_STR_EMBOLIC.FINEMAP.snp.bgz
I9_STR_EMBOLIC_WITH_FLIMMER	FinnGen_I9_STR_EMBOLIC_WITH_FLIMMER_637	637	Embolic stroke with flimmer	IX Diseases of the circulatory system (I9_)	847	758.0	397880	2	1.0	0.98219	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_STR_EMBOLIC_WITH_FLIMMER.FINEMAP.snp.bgz
I9_THAORTANEUR	FinnGen_I9_THAORTANEUR_638	638	Thoracic aortic aneurysm	IX Diseases of the circulatory system (I9_)	4460	3880.0	420324	17	13.0	1.0646	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_THAORTANEUR.FINEMAP.snp.bgz
I9_THROMBOTH	FinnGen_I9_THROMBOTH_639	639	Other embolism and thrombosis	IX Diseases of the circulatory system (I9_)	4732	4223.0	392860	18	16.0	1.0424	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_THROMBOTH.FINEMAP.snp.bgz
I9_TIA	FinnGen_I9_TIA_640	640	Transient ischemic attack	IX Diseases of the circulatory system (I9_)	22199	19930.0	411682	2	3.0	1.072	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_TIA.FINEMAP.snp.bgz
I9_UAP	FinnGen_I9_UAP_641	641	Unstable angina pectoris	IX Diseases of the circulatory system (I9_)	15717	14281.0	402147	32	27.0	1.1108	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_UAP.FINEMAP.snp.bgz
I9_VARICVE	FinnGen_I9_VARICVE_642	642	Varicose veins	IX Diseases of the circulatory system (I9_)	34542	31719.0	392860	220	185.0	1.2227	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_VARICVE.FINEMAP.snp.bgz
I9_VARICVEOES	FinnGen_I9_VARICVEOES_643	643	Oesophageal varices	IX Diseases of the circulatory system (I9_)	1243	1102.0	392860	5	3.0	1.0047	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_VARICVEOES.FINEMAP.snp.bgz
I9_VASCINT	FinnGen_I9_VASCINT_644	644	Vascular diseases of the intestine	IX Diseases of the circulatory system (I9_)	1179	1061.0	420324	1	0.0	0.99756	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_VASCINT.FINEMAP.snp.bgz
I9_VEINSOTH	FinnGen_I9_VEINSOTH_645	645	Other disorders of veins	IX Diseases of the circulatory system (I9_)	15929	13925.0	392860	49	45.0	1.1303	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_VEINSOTH.FINEMAP.snp.bgz
I9_VHD	FinnGen_I9_VHD_646	646	Valvular heart disease excluding rheumatic fever	IX Diseases of the circulatory system (I9_)	25372	22818.0	342690	14	11.0	1.0892	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_VHD.FINEMAP.snp.bgz
I9_VTE	FinnGen_I9_VTE_647	647	Venous thromboembolism	IX Diseases of the circulatory system (I9_)	23367	21021.0	430366	82	67.0	1.0924	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_I9_VTE.FINEMAP.snp.bgz
ILD_ENDPOINTS	FinnGen_ILD_ENDPOINTS_648	648	Interstitial lung disease endpoints	Interstitial lung disease endpoints	5097	4572.0	448636	14	13.0	1.0464	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_ILD_ENDPOINTS.FINEMAP.snp.bgz
ILD_INSUFFICIENCY	FinnGen_ILD_INSUFFICIENCY_649	649	ILD-related respiratory insufficiency	Interstitial lung disease endpoints	917	813.0	448636	4	3.0	0.97994	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_ILD_INSUFFICIENCY.FINEMAP.snp.bgz
INV_VENT	FinnGen_INV_VENT_650	650	Invasive ventilation	Comorbidities of COPD	2416	2229.0	447730	1	1.0	1.0281	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_INV_VENT.FINEMAP.snp.bgz
IPF	FinnGen_IPF_651	651	Idiopathic pulmonary fibrosis	Interstitial lung disease endpoints	2401	2189.0	448636	14	12.0	1.0432	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_IPF.FINEMAP.snp.bgz
J10_ACUTELOWERNAS	FinnGen_J10_ACUTELOWERNAS_652	652	Unspecified acute lower respiratory infection	X Diseases of the respiratory system (J10_)	5713	5109.0	428311	2	3.0	1.0317	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_ACUTELOWERNAS.FINEMAP.snp.bgz
J10_ACUTEUPPERINFEC	FinnGen_J10_ACUTEUPPERINFEC_653	653	Acute upper respiratory infections of multiple and unspecified sites	X Diseases of the respiratory system (J10_)	46442	40768.0	366465	3	3.0	1.0876	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_ACUTEUPPERINFEC.FINEMAP.snp.bgz
J10_ARDS	FinnGen_J10_ARDS_654	654	Adult respiratory distress syndrome	X Diseases of the respiratory system (J10_)	387	357.0	447467	1	0.0	0.84585	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_ARDS.FINEMAP.snp.bgz
J10_ASBESTPNEUMOC	FinnGen_J10_ASBESTPNEUMOC_655	655	Pneumoconiosis due to asbestos and other mineral fibres	X Diseases of the respiratory system (J10_)	721	675.0	448592	1	1.0	0.95225	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_ASBESTPNEUMOC.FINEMAP.snp.bgz
J10_ASTHMA_EXMORE	FinnGen_J10_ASTHMA_EXMORE_656	656	Asthma (more control exclusions)	X Diseases of the respiratory system (J10_)	52144	46684.0	238922	74	68.0	1.2007	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_ASTHMA_EXMORE.FINEMAP.snp.bgz
J10_ASTHMA_MAIN_EXMORE	FinnGen_J10_ASTHMA_MAIN_EXMORE_657	657	Asthma (only as main-diagnosis) (more control exclusions)	X Diseases of the respiratory system (J10_)	41837	37760.0	238922	70	59.0	1.1837	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_ASTHMA_MAIN_EXMORE.FINEMAP.snp.bgz
J10_BRONCHIECTASIS	FinnGen_J10_BRONCHIECTASIS_658	658	Bronchiectasis	X Diseases of the respiratory system (J10_)	2597	2372.0	372627	1	1.0	1.0301	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_BRONCHIECTASIS.FINEMAP.snp.bgz
J10_BRONCHIOLITIS	FinnGen_J10_BRONCHIOLITIS_659	659	Acute bronchiolitis	X Diseases of the respiratory system (J10_)	2533	2197.0	428311	1	3.0	1.0112	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_BRONCHIOLITIS.FINEMAP.snp.bgz
J10_BRONCHITIS	FinnGen_J10_BRONCHITIS_660	660	Acute bronchitis	X Diseases of the respiratory system (J10_)	18508	16759.0	428311	2	2.0	1.0405	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_BRONCHITIS.FINEMAP.snp.bgz
J10_CHEMGASRESP	FinnGen_J10_CHEMGASRESP_661	661	Respiratory conditions due to inhalation of chemicals, gases, fumes and vapours	X Diseases of the respiratory system (J10_)	270	248.0	448592	2	1.0	0.73476	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_CHEMGASRESP.FINEMAP.snp.bgz
J10_CHRONLARYNGITIS	FinnGen_J10_CHRONLARYNGITIS_662	662	Chronic laryngitis and laryngotracheitis	X Diseases of the respiratory system (J10_)	5227	4735.0	337881	1	0.0	1.0454	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_CHRONLARYNGITIS.FINEMAP.snp.bgz
J10_CHRONSINUSITIS	FinnGen_J10_CHRONSINUSITIS_663	663	Chronic sinusitis	X Diseases of the respiratory system (J10_)	19856	17987.0	337881	20	21.0	1.1058	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_CHRONSINUSITIS.FINEMAP.snp.bgz
J10_CHRONTONSADEN	FinnGen_J10_CHRONTONSADEN_664	664	Chronic diseases of tonsils and adenoids	X Diseases of the respiratory system (J10_)	53926	48057.0	337881	85	71.0	1.1864	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_CHRONTONSADEN.FINEMAP.snp.bgz
J10_COPD	FinnGen_J10_COPD_665	665	COPD	X Diseases of the respiratory system (J10_)	21617	20066.0	372627	25	21.0	1.1473	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_COPD.FINEMAP.snp.bgz
J10_EMPHYSEMA	FinnGen_J10_EMPHYSEMA_666	666	Emphysema	X Diseases of the respiratory system (J10_)	2377	2128.0	372627	2	3.0	1.0351	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_EMPHYSEMA.FINEMAP.snp.bgz
J10_EPIGLOTTITIS	FinnGen_J10_EPIGLOTTITIS_667	667	Acute epiglottitis	X Diseases of the respiratory system (J10_)	497	446.0	366465	1	2.0	0.88747	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_EPIGLOTTITIS.FINEMAP.snp.bgz
J10_INFLUENZA	FinnGen_J10_INFLUENZA_668	668	All influenza	X Diseases of the respiratory system (J10_)	10134	9204.0	378292	1	1.0	1.0314	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_INFLUENZA.FINEMAP.snp.bgz
J10_INFLUPNEU	FinnGen_J10_INFLUPNEU_669	669	Influenza and pneumonia	X Diseases of the respiratory system (J10_)	75441	68171.0	378292	5	5.0	1.0706	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_INFLUPNEU.FINEMAP.snp.bgz
J10_INORGPNEUMOC	FinnGen_J10_INORGPNEUMOC_670	670	Pneumoconiosis due to other inorganic dusts	X Diseases of the respiratory system (J10_)	122	119.0	448592	1	0.0	0.5362	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_INORGPNEUMOC.FINEMAP.snp.bgz
J10_LARYNGITIS	FinnGen_J10_LARYNGITIS_671	671	Acute laryngitis and tracheitis	X Diseases of the respiratory system (J10_)	5370	4682.0	366465	2	1.0	1.0523	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_LARYNGITIS.FINEMAP.snp.bgz
J10_LOWCHRON	FinnGen_J10_LOWCHRON_672	672	Chronic lower respiratory diseases	X Diseases of the respiratory system (J10_)	81106	73878.0	372627	90	83.0	1.215	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_LOWCHRON.FINEMAP.snp.bgz
J10_LOWERINF	FinnGen_J10_LOWERINF_673	673	Other acute lower respiratory infections	X Diseases of the respiratory system (J10_)	25422	22874.0	428311	4	6.0	1.052	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_LOWERINF.FINEMAP.snp.bgz
J10_NASALPOLYP	FinnGen_J10_NASALPOLYP_674	674	Nasal polyp	X Diseases of the respiratory system (J10_)	7563	6841.0	337881	45	42.0	1.0901	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_NASALPOLYP.FINEMAP.snp.bgz
J10_NECROTIC	FinnGen_J10_NECROTIC_675	675	Suppurative and necrotic conditions of lower respiratory tract	X Diseases of the respiratory system (J10_)	1736	1583.0	451997	1	0.0	1.0085	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_NECROTIC.FINEMAP.snp.bgz
J10_PERITONSABSC	FinnGen_J10_PERITONSABSC_676	676	Peritonsillar abscess	X Diseases of the respiratory system (J10_)	9339	8329.0	337881	23	20.0	1.0867	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_PERITONSABSC.FINEMAP.snp.bgz
J10_PLEURA	FinnGen_J10_PLEURA_677	677	Other diseases of pleura	X Diseases of the respiratory system (J10_)	18491	16728.0	435242	1	3.0	1.0408	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_PLEURA.FINEMAP.snp.bgz
J10_PLEUREFFUSION	FinnGen_J10_PLEUREFFUSION_678	678	Pleural effusion	X Diseases of the respiratory system (J10_)	5468	4869.0	435242	1	0.0	1.029	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_PLEUREFFUSION.FINEMAP.snp.bgz
J10_PLEURPLAGUE	FinnGen_J10_PLEURPLAGUE_679	679	Pleural plaque	X Diseases of the respiratory system (J10_)	3300	3053.0	435242	3	5.0	1.0499	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_PLEURPLAGUE.FINEMAP.snp.bgz
J10_PNEUMOBACT	FinnGen_J10_PNEUMOBACT_680	680	Bacterial pneumoniae	X Diseases of the respiratory system (J10_)	19249	17511.0	378292	3	3.0	1.0422	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_PNEUMOBACT.FINEMAP.snp.bgz
J10_PNEUMONIA	FinnGen_J10_PNEUMONIA_681	681	All pneumoniae	X Diseases of the respiratory system (J10_)	70150	63377.0	383583	8	5.0	1.0694	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_PNEUMONIA.FINEMAP.snp.bgz
J10_PNEUMONISOLLIQ	FinnGen_J10_PNEUMONISOLLIQ_682	682	Pneumonitis due to solids and liquids	X Diseases of the respiratory system (J10_)	2814	2563.0	448592	2	1.0	1.0176	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_PNEUMONISOLLIQ.FINEMAP.snp.bgz
J10_PULMOEDEMA	FinnGen_J10_PULMOEDEMA_683	683	Pulmonary oedema	X Diseases of the respiratory system (J10_)	572	520.0	447467	1	0.0	0.92118	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_PULMOEDEMA.FINEMAP.snp.bgz
J10_PYOTHORAX	FinnGen_J10_PYOTHORAX_684	684	Pyothorax	X Diseases of the respiratory system (J10_)	1317	1201.0	451997	1	0.0	0.99564	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_PYOTHORAX.FINEMAP.snp.bgz
J10_RESPOTHER	FinnGen_J10_RESPOTHER_685	685	Other diseases of the respiratory system	X Diseases of the respiratory system (J10_)	7624	6910.0	446109	1	1.0	1.0386	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_RESPOTHER.FINEMAP.snp.bgz
J10_SEPTDEV	FinnGen_J10_SEPTDEV_686	686	Deviated nasal septum	X Diseases of the respiratory system (J10_)	14172	12786.0	337881	9	5.0	1.0834	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_SEPTDEV.FINEMAP.snp.bgz
J10_SINUSITIS	FinnGen_J10_SINUSITIS_687	687	Acute sinusitis	X Diseases of the respiratory system (J10_)	25620	22847.0	366465	9	10.0	1.0832	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_SINUSITIS.FINEMAP.snp.bgz
J10_TONSILLECTOMY	FinnGen_J10_TONSILLECTOMY_688	688	Tonsillectomy and adenotomy	X Diseases of the respiratory system (J10_)	35097	30788.0	418636	35	36.0	1.1301	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_TONSILLECTOMY.FINEMAP.snp.bgz
J10_TONSILLITIS	FinnGen_J10_TONSILLITIS_689	689	Other and unspecified tonsillitis	X Diseases of the respiratory system (J10_)	16717	14783.0	366465	2	1.0	1.0762	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_TONSILLITIS.FINEMAP.snp.bgz
J10_UPPERDIS	FinnGen_J10_UPPERDIS_690	690	Other diseases of upper respiratory tract	X Diseases of the respiratory system (J10_)	115852	103724.0	337881	57	40.0	1.1742	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_UPPERDIS.FINEMAP.snp.bgz
J10_UPPERINFEC	FinnGen_J10_UPPERINFEC_691	691	Acute upper respiratory infections	X Diseases of the respiratory system (J10_)	87268	77149.0	366465	8	7.0	1.1059	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_UPPERINFEC.FINEMAP.snp.bgz
J10_VIRALPNEUMO	FinnGen_J10_VIRALPNEUMO_692	692	Viral pneumonia	X Diseases of the respiratory system (J10_)	4466	3777.0	378292	2	1.0	1.0299	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_VIRALPNEUMO.FINEMAP.snp.bgz
J10_VOCALLARYNX	FinnGen_J10_VOCALLARYNX_693	693	Diseases of vocal cords and larynx+other diseases of upper respiratory tract, no elsewhere classified	X Diseases of the respiratory system (J10_)	24080	21556.0	337881	2	1.0	1.0684	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_J10_VOCALLARYNX.FINEMAP.snp.bgz
